 1677.4753  513.1896  2
 1773.6372  513.3603  2
 1833.1262  515.2643  2
 1896.5057  521.2730  1
 1721.3246  522.1060  3
 1681.3352  522.7871  3
 1632.5231  524.4168  2
 1713.4268  525.3380  2
 1944.4154  527.1718  3
  649.2578  527.2833  3
 2978.2070  528.3631  1
 1803.6182  542.8217  3
 1154.2712  544.8575  3
 1692.4064  546.4615  3
  610.0918  548.0002  3
 1301.5596  549.5339  2
 1706.1859  550.2874  2
 3166.7349  551.5284  3
 1525.6328  551.9807  3
 1729.8634  552.1797  1
 1652.0332  554.7068  3
 1573.2834  555.0416  3
 2943.9614  555.0987  3
 1822.2760  556.4532  2
 1865.4188  556.7655  2
 1691.0760  556.7667  3
 1569.1617  559.2617  3
 1170.5868  562.0178  2
 3058.7039  562.9198  1
 1696.9940  564.2202  2
 3086.1484  564.6360  1
  542.4173  566.4047  3
 1197.7799  567.3072  2
 1382.8572  571.9442  2
 1483.2223  573.4787  2
 1638.3914  573.8855  3
 1449.9768  574.0486  2
 3177.7104  576.9004  1
  473.3467  578.2177  3
 1686.8896  578.6704  3
 1318.8912  578.7509  2
 1697.6555  579.0716  2
  520.6684  579.1297  2
 1715.9878  579.9767  2
  574.8579  580.5651  3
  349.1184  580.9133  2
 1120.6394  581.4521  2
 3134.3894  581.5140  1
 1149.9819  586.0105  2
 3092.7983  586.8197  1
 1474.6637  589.4127  3
 1669.2628  591.6790  3
 1694.2415  591.7307  2
  475.9629  592.4244  3
 1976.8873  593.5526  2
 1810.3180  599.5376  2
  430.7760  600.1281  3
 1369.4042  600.2601  2
  385.2140  605.4499  3
 1720.5195  606.0816  2
 1613.4178  608.9773  2
 2965.3184  610.4151  2
  325.1806  612.1465  3
 3012.8044  612.1759  1
 1241.5577  616.1497  2
 1590.5653  616.2132  3
 1506.6251  617.1037  2
 1331.5604  618.9931  2
 1936.7742  619.1786  3
 1307.4692  619.2810  2
 1581.1542  620.3690  3
 1785.5389  621.7285  2
  528.8609  621.9409  3
 3195.3821  627.4819  2
 1318.7341  630.0426  2
 1143.1897  632.1849  2
 1885.6193  632.8059  2
 1521.7672  635.3621  2
 1190.8457  637.2821  3
 1275.1686  638.7715  2
 1219.7882  639.2135  3
 3103.9895  639.2192  1
 1683.6882  641.3811  2
  509.1233  643.3835  3
 2972.6960  643.7893  1
 1506.2986  644.7327  2
 1233.7540  644.8655  2
 1816.2744  649.1596  3
  501.7007  649.6236  3
 3259.1963  650.1115  1
 3053.0017  650.9744  1
 1471.0939  651.3856  2
  424.3144  651.5511  3
 2124.4253  651.9011  2
 1562.2473  652.6990  3
 3004.2566  653.8425  1
 2068.9275  657.0938  2
 1259.5243  658.8749  2
 3151.5144  660.7699  3
 1995.4994  661.2742  3
  470.5837  661.6937  3
 3176.8218  662.3146  3
 2964.8706  663.6412  1
 1230.7883  663.7252  2
 3094.8926  664.2102  2
 1724.1670  665.0759  2
 1349.0947  665.1688  2
 1510.8700  665.8570  3
 1764.7329  667.0118  3
  489.3069  669.1818  2
  359.2109  669.8835  2
 3117.7446  669.9381  1
 2132.6975  672.3029  2
 3098.7026  672.6719  2
 1079.6343  673.9598  2
 3080.7021  674.8105  1
 1130.8622  675.1705  2
 2020.4225  678.9363  2
 1242.5170  679.7040  2
 3053.5657  680.4494  1
 3271.8157  680.6097  1
 2953.4082  681.7996  3
 1406.5288  687.1045  2
  421.8986  687.1145  3
 1526.9417  687.1843  2
 2161.1545  687.6385  2
 1342.5642  689.0472  2
 1084.7583  689.1891  2
  415.6853  690.6414  3
 3010.8579  691.6084  1
  805.2108  697.4346  2
 3002.7454  697.8006  2
 1661.0699  699.1252  3
 2055.1318  700.2910  2
 3098.8555  700.6507  2
 2885.4094  703.4507  2
 1615.2422  703.6985  3
 3117.6145  704.1844  1
  817.4964  706.0308  2
  717.3533  706.5336  2
 2218.9277  708.4200  2
 1115.9072  708.6946  2
  410.9025  709.5296  3
 2940.1199  711.2368  3
 3262.5825  712.5403  1
 3033.2258  713.3732  2
 1221.4182  713.5099  2
  729.2531  713.8282  2
  752.1931  713.9649  2
 1468.0977  715.1401  3
 3229.0876  717.9440  1
 1532.6902  718.3706  2
 1155.1735  718.4681  2
 2168.2456  718.6698  2
 1348.1843  719.8382  2
  489.7852  719.8652  2
 1191.9963  720.0376  2
 2878.9973  720.9277  3
 1362.5763  721.1481  2
 2933.2107  721.3566  2
 2011.4816  722.3824  3
 3108.6387  725.2697  3
 2888.9092  726.5307  2
 3118.6309  727.8090  1
  480.8170  728.3773  3
 1977.6179  729.0412  2
  434.3693  730.3277  3
 1303.2772  731.0434  2
  852.6240  731.2460  2
 2936.0149  734.5010  3
 1373.6627  734.8583  2
 1274.1367  735.7896  2
 3258.9294  738.4330  1
 2106.8486  738.6390  2
 2943.8542  738.8087  2
 1284.7119  740.4961  2
 2959.3374  740.7964  2
  502.0648  743.6266  3
 3106.3538  744.0935  2
 2015.9973  746.9381  2
 1268.2548  746.9783  2
 3048.1238  747.7237  1
  453.6909  748.1318  3
 3036.5254  748.2161  1
 1253.2694  748.6963  3
  302.9893  750.6570  3
 1314.9586  751.5038  2
 3148.5884  752.5720  2
  833.9268  753.4243  2
 3041.0322  754.3102  2
  880.3925  757.4084  2
 1309.5486  757.6511  2
 1266.3549  758.0217  2
 1208.2113  758.3966  3
 2914.1423  758.8342  2
 2897.3186  759.2761  3
 3087.4900  761.6442  3
 1442.3790  763.1281  2
 1363.7238  763.2799  2
 2902.0339  763.7904  2
  885.7379  764.2649  2
  281.2020  764.9351  3
 2094.7620  765.0582  2
 1145.0760  767.8848  2
 3157.7463  767.9019  3
 1232.1682  768.2266  2
 3090.0559  768.9881  2
 2984.4646  770.3852  3
 2891.8948  770.4529  2
  488.0296  771.8903  3
 1350.5481  772.7521  2
 2939.9805  777.6740  2
 1264.7402  778.1811  2
 2958.0972  778.3772  1
 3308.9797  779.2751  1
  712.8731  780.8283  2
 2080.8975  780.8577  2
  467.1548  784.5195  3
 1405.4182  784.6140  2
 3032.9387  789.0402  2
 1378.1179  790.1951  2
  671.3537  790.2169  3
 2869.4104  791.8867  3
 3044.6484  792.5770  2
 3025.6982  793.1513  2
 3047.5869  794.9277  1
  531.1432  796.0952  3
 1450.9465  797.3344  2
  437.8522  797.7036  3
  875.0302  800.8552  2
 3116.9263  801.9382  3
 1632.0967  802.1232  3
 3070.6128  802.3209  1
 1258.6163  804.1979  2
 3150.0283  804.9999  3
 1147.6251  806.9298  2
  752.2988  807.0709  2
 2992.4775  808.1626  2
 3021.4434  808.8992  1
  331.9276  809.3464  3
 3107.9014  809.5277  1
  524.8481  809.7406  3
 1467.2235  810.8819  1
 3187.0823  810.9965  1
  653.5627  811.0330  2
  437.5446  811.5653  3
 1975.4290  813.7213  2
  949.7011  813.7374  2
 1173.9111  814.3880  3
  884.2625  815.7382  2
 1317.5742  816.4659  2
  309.2535  817.0474  3
 2069.7637  817.9611  2
 3112.3425  818.6206  1
 1319.7601  821.6555  2
 1491.1438  821.7762  2
 2991.0632  824.9089  2
 3131.9033  826.2969  3
 2922.7075  826.7419  3
  818.1454  827.0677  2
 1135.4207  828.6032  3
 3136.8081  828.6392  2
 3117.1282  830.3264  1
 2581.4150  830.5774  2
 2096.5007  833.2465  3
 2040.1187  834.4955  3
  761.7686  834.7808  3
 3083.0627  836.5701  2
 1341.3834  837.6320  2
 2942.9407  837.7475  1
 1058.2632  838.0568  2
 1508.3630  839.1105  2
 3134.5039  839.6434  1
 3159.1365  841.0557  3
 2968.3120  842.2797  2
 1239.0737  842.8055  1
 1492.5801  844.4586  2
  511.2485  844.7031  2
  923.4439  845.7267  2
 3150.3440  846.4214  1
  906.4511  847.0895  2
  304.7104  847.7958  3
 3006.5532  849.2224  2
  696.1018  849.7877  2
 3169.3423  850.4650  3
 1075.5979  850.7147  2
 1016.7476  851.2729  2
 2953.0630  851.7876  3
  894.2218  853.7339  2
 2770.7087  854.1073  2
  275.6885  854.3153  3
  748.3783  854.6696  2
 1471.4052  854.7430  2
 3087.7847  854.8085  2
 2103.2947  855.6173  2
  812.2753  856.2958  2
  911.6991  856.4005  2
 2145.2463  857.3483  2
 1443.3704  860.5643  2
  792.6738  861.3977  2
  285.2578  861.6155  3
 3168.8948  862.7854  1
  654.6359  863.1242  2
 3083.6223  863.3232  2
 1986.5450  864.1254  2
 2938.9390  864.1676  3
 1392.8987  866.0276  2
 2786.9155  867.4247  2
  703.4318  869.0056  3
  357.6193  869.4898  3
 1290.5364  873.7593  3
 2549.1880  878.2936  2
 2951.4807  880.2018  2
 3049.2827  881.1989  2
  627.9041  881.5219  2
 2175.0933  881.6982  3
 2772.7400  882.3373  2
  693.8776  882.8575  2
  614.8892  883.4544  3
 3006.2354  884.2339  2
  444.6868  884.9695  3
  853.9745  886.4357  3
 2930.7710  886.7481  3
 2736.0320  888.5466  2
  662.6722  889.9742  3
  415.8707  890.6929  3
 1016.8932  892.2657  2
 3081.3081  893.0668  1
 2016.7697  893.5007  2
 2127.6531  893.9264  2
 1532.6658  894.7350  1
 3087.5239  894.8036  2
  745.5981  895.8684  3
  371.9047  895.9519  3
  960.4783  896.0685  2
 2000.1422  896.3260  3
  345.7368  897.2133  3
 2751.0151  899.0530  2
 2940.8157  902.7463  2
 2696.8059  903.5206  2
  523.4490  905.8798  2
  659.4761  906.1888  2
 2594.1257  906.6957  2
  789.2164  907.0123  2
 2570.9602  908.3071  3
 3176.9097  909.2548  2
 1509.2816  910.3378  2
 2921.1335  911.8371  2
  943.5685  912.8203  2
 2063.6904  913.4061  2
 1279.1594  914.9387  2
 3013.2207  915.9802  2
 1331.0874  917.1742  2
 2943.5598  919.4128  2
 1257.0522  919.7141  2
  454.7860  919.9735  3
 2583.1025  920.4038  2
  715.0436  920.6927  2
  815.3987  921.3068  2
 3033.9670  925.3158  1
 2961.8271  925.9745  2
  999.4779  928.4491  2
 2091.8452  928.8233  3
 3056.3569  928.9451  2
 2611.3926  929.5441  1
 2609.7258  930.6659  2
  355.7204  930.9191  3
 2983.6055  931.2378  2
  528.2262  936.1146  3
 2524.9548  936.4659  1
  722.2250  936.5112  2
  716.5035  936.7827  2
 2559.9275  936.9496  2
 1280.5070  937.2632  2
  354.6790  937.6746  3
  894.6517  940.3662  2
 3064.5842  941.1798  2
 3104.3931  941.5867  2
 2149.4294  942.0038  2
 2608.6567  942.3959  1
 1464.9196  942.4046  2
 3113.9180  943.9477  2
  909.4312  944.5755  2
  703.4581  944.5999  3
 2980.1941  945.5574  2
  325.4766  945.5842  3
 2705.0593  946.3588  2
 2742.3855  946.7112  1
 1259.5033  949.0545  2
 2001.1259  949.3573  2
  897.6788  949.8537  2
 1933.3881  950.8864  2
 1445.4723  951.8817  2
 1274.6107  953.2904  2
 2732.3423  953.3442  2
 1493.2651  953.6198  2
  816.5421  953.8251  2
 2584.5027  954.6478  2
 2693.1013  955.2724  2
  406.2146  955.9391  2
 1038.7311  956.4311  3
 2566.5088  957.0639  1
 1419.8577  958.8876  2
 2038.1248  958.9733  2
  825.6674  962.0027  2
  821.3779  962.1490  2
 1009.9787  962.9028  2
  660.4224  963.0548  3
 3047.5913  964.1012  1
 1276.2264  965.4343  3
 2982.9453  968.7832  2
 1108.6632  969.2288  2
  607.5675  969.6472  3
 2691.2644  969.9135  2
  932.1199  970.4662  3
 2741.1323  971.6395  1
 2847.2600  971.9312  2
 1306.5408  972.0546  1
 2054.0327  972.8993  2
 2997.0876  976.0356  3
 1440.9304  976.4236  2
 3114.6826  976.6591  2
  920.1288  977.0411  2
 2681.8755  978.4113  2
 2571.8086  979.0413  2
 2581.5154  980.5758  2
 3154.7551  980.6814  2
 3012.0005  980.8795  2
 2651.0498  984.1381  2
  988.6647  985.9572  2
 2624.1396  986.0087  2
  957.3613  986.4943  2
 1127.1307  986.6111  3
 2553.6084  988.9041  2
 2128.1362  988.9630  2
  713.8138  989.4264  2
 2890.6423  989.6205  2
 1948.5848  990.7672  2
  864.0607  992.1036  2
 2024.6559  992.9752  2
 1309.0892  995.5818  2
  890.3339  996.9621  2
  927.3846  999.4092  2
 1942.2806  999.4745  2
 2935.1096  999.9689  2
 2639.2097 1000.6609  2
 2613.3572 1001.0029  1
 3167.3076 1002.4678  2
 3092.7378 1002.5435  2
 1317.5903 1002.5995  2
  670.9741 1003.3566  2
 2954.3391 1006.5771  2
 2188.3850 1008.7776  2
 2706.9282 1010.8143  1
  928.0323 1010.8213  2
 3012.2122 1011.0571  2
 2639.5574 1012.1913  1
 1155.6069 1013.3322  2
 1382.3188 1014.9367  3
 3140.6223 1015.4623  2
 2935.2461 1015.6080  2
 1360.2878 1017.3099  2
 3155.9209 1017.6286  3
 2514.8030 1018.0090  2
  912.4446 1018.0381  2
 2578.0371 1018.0435  1
  907.2396 1018.9254  2
 1983.9158 1020.8729  2
  811.2634 1022.8385  2
 2690.6733 1023.1204  2
 3185.7937 1023.3879  2
 1098.9193 1024.1786  2
  925.0113 1025.1261  2
 3187.9404 1028.9668  2
 2958.2390 1029.8754  2
 2936.6294 1031.9628  2
 2064.6123 1033.3926  2
 1096.4351 1034.3003  2
 1177.5875 1037.7362  3
 1044.3308 1038.0272  2
 2995.1938 1040.7279  2
 2917.4932 1042.4000  3
 2642.1855 1042.6794  1
 2534.1331 1042.8411  2
 3135.8020 1044.3165  2
 2699.3140 1044.4602  1
 2751.9570 1044.6006  2
 2959.9028 1046.3176  2
 2516.3945 1046.4912  1
 3023.1333 1047.5399  3
  949.2952 1047.6526  2
 2743.2559 1048.4049  2
 3040.5471 1054.0126  2
  952.9990 1055.1873  2
 2655.8726 1056.2205  1
 2687.7676 1057.0814  2
 2502.5750 1058.0864  2
 2583.3064 1059.6254  2
 2538.9907 1061.9043  1
 1889.9583 1062.8575  2
 2605.6008 1064.9150  1
 3062.4812 1065.2140  2
 3019.4702 1066.0464  2
 2675.2717 1066.1338  2
 2572.1274 1066.6375  2
 1938.1616 1071.3785  2
 2524.8481 1071.7915  1
 1857.1464 1074.2134  2
 1151.7745 1074.3014  2
  984.7307 1078.7170  2
 1145.2804 1080.5892  2
 2520.5005 1083.6158  2
 2515.8813 1083.6342  1
 2891.2517 1084.6122  2
 1904.0963 1085.5305  2
 2758.7156 1086.9261  2
 2732.9910 1087.9761  1
  958.3573 1089.4613  2
 2533.9111 1092.5660  2
 2579.1001 1092.6106  1
 2761.0332 1092.7638  2
 1939.2905 1092.8556  2
 1121.6239 1097.3274  2
 2562.7739 1097.3538  1
 2492.1265 1099.5928  1
  975.6531 1101.0790  1
 2451.2754 1103.5298  1
  704.3589 1104.3438  3
  726.4147 1105.2205  3
 2511.5569 1106.6068  2
 1934.1022 1108.3293  2
 3198.1841 1110.2410  3
 2497.6904 1110.2771  1
 2818.0044 1111.7157  2
 3072.9675 1112.0183  2
  754.1774 1113.7292  3
  777.3061 1115.8192  3
 2702.3718 1117.9196  1
 2472.6956 1118.2692  1
 1101.9850 1118.9958  2
 2583.2639 1119.1951  1
  981.5180 1119.4441  2
 2000.8065 1121.5024  2
 2612.2622 1121.8068  1
 2537.1638 1122.4386  3
 3080.8523 1124.8129  3
 1130.4891 1124.8345  2
  853.9611 1125.6506  2
 2667.6836 1126.3260  2
 2581.8225 1126.6815  1
 2461.1589 1126.8448  1
 2997.0686 1127.9520  2
 3032.9524 1128.4143  3
  996.3263 1129.8650  2
 2950.2122 1132.7155  2
 2783.1033 1132.9221  2
 2639.4209 1132.9951  1
 2582.9177 1133.0422  2
 2540.4343 1133.0741  2
  913.3765 1133.8619  3
 2983.2305 1134.1702  2
 2674.9053 1136.0536  1
 3112.1003 1137.7670  2
 1850.3158 1138.1246  3
 2542.2932 1139.0510  1
 2800.5789 1141.9210  2
  919.3753 1145.7943  2
 2663.8640 1146.3538  1
 2433.4353 1146.6355  1
 3165.3889 1147.2129  3
 1830.3213 1147.3442  2
 2464.5745 1148.5958  1
 2542.8423 1149.2782  3
 2499.7769 1149.5317  1
 2412.6338 1150.5284  1
 1915.2067 1151.6600  2
 2033.8209 1151.7991  2
 3050.0486 1152.3938  2
 2861.3110 1152.8737  2
 2505.4497 1156.2837  1
 2619.3042 1156.5349  2
 2732.8489 1156.5820  2
 1872.3904 1157.3585  2
 2683.2122 1158.2122  2
 3117.5979 1158.2732  2
 2840.1641 1159.5690  2
 1849.3922 1160.5256  2
  915.9298 1161.6062  2
 2953.5171 1163.0074  2
 2964.0486 1163.0734  2
 2430.9771 1163.2323  1
 2563.2634 1165.1177  1
 2579.4353 1165.2731  1
 3147.6484 1168.4108  3
 2465.4373 1169.7048  1
 1132.0236 1169.9913  2
 3237.6860 1170.3634  3
 2701.9009 1171.5580  1
 2404.1223 1178.5378  1
 2928.6045 1180.1744  2
 2755.1992 1181.8861  2
 2559.6660 1183.0428  2
 2688.8828 1183.4048  2
 2823.3635 1184.9420  2
 2733.0977 1185.6967  2
 2512.1174 1186.2549  2
 1979.8926 1187.2946  2
 1086.2661 1191.2632  3
 2587.7996 1192.1312  3
 1985.1274 1192.8568  2
 1093.6990 1193.3650  2
 1882.0267 1196.1132  2
 2801.6675 1196.9524  2
 2832.3313 1197.7189  2
 1017.0467 1198.2346  2
 2518.3000 1198.7643  2
 2661.8628 1199.1179  2
 1002.4008 1200.1967  2
 2599.4163 1201.1466  1
 2509.3047 1201.2197  1
 2489.6440 1202.3129  1
 2747.9473 1203.2206  2
 2391.2993 1203.7727  1
 3104.1680 1206.3633  2
 1749.0280 1207.4465  2
 3018.5840 1208.1451  2
 1006.3596 1209.7717  2
 3034.0688 1209.8655  2
 2684.0486 1210.7194  2
  925.8041 1210.8303  2
 2685.5706 1210.9148  1
 1147.1637 1212.2430  2
 2596.8594 1213.6315  2
 1938.8995 1215.3829  2
 2769.0476 1215.6183  2
  983.1404 1215.6348  2
 1843.5967 1215.6949  2
 3066.5408 1216.3831  2
 3092.9622 1219.7831  2
  895.4811 1222.9210  2
 2049.2092 1223.1750  2
 2016.7917 1224.4712  2
 1917.9745 1225.4584  2
 3130.6724 1225.9723  3
  911.7318 1227.6838  3
 2477.9673 1227.8324  1
 2109.8586 1228.2296  2
 1745.9427 1228.8442  2
 1122.5508 1232.2401  3
 2520.4460 1233.7277  1
 3249.9224 1236.9474  2
 1987.0280 1237.9539  2
 3108.9468 1238.3782  2
 1061.2717 1240.1765  2
 2657.9324 1242.0834  1
 3080.9846 1243.3800  2
 2637.2720 1244.8236  1
 2570.9897 1245.7627  1
 2872.0278 1246.7343  2
 1097.4442 1248.7117  3
 1016.6960 1249.5830  2
 2553.1113 1249.6497  1
 3207.2959 1250.0573  2
 3008.8098 1250.9712  2
 1032.5621 1251.1520  2
 2632.6460 1252.0454  1
  944.7526 1252.0959  2
 2000.7618 1255.2538  2
 1015.3774 1255.9457  2
 2371.6199 1256.7787  1
 3043.7747 1257.1707  2
 2129.5576 1257.1891  2
  980.0690 1257.7911  2
 2461.2341 1259.2203  1
 1867.4597 1260.1587  2
 3061.2749 1260.5210  2
 2615.5129 1261.7279  1
 2410.1887 1262.4360  1
  875.8787 1263.1517  2
 2463.6160 1263.8708  1
 2510.6736 1264.2052  1
 2542.5271 1264.6846  3
 2019.8032 1267.3850  2
 2537.5054 1268.7317  1
 2138.4111 1269.2174  2
 2495.8716 1271.0474  1
 2620.6262 1272.7377  1
 3248.9319 1275.7147  2
 1830.5273 1277.1904  2
 2083.2585 1277.3906  2
 2097.9685 1278.4371  2
 1040.2400 1279.2632  2
 1833.2445 1280.6477  2
 3082.7578 1280.8636  2
 2966.6953 1282.0614  2
  978.8814 1282.4353  3
 1055.2084 1282.4410  2
 2591.7007 1282.6351  1
 2396.5002 1285.1855  1
 3112.5720 1286.3459  2
 1810.0564 1288.2152  2
 2063.0330 1289.1865  2
 2529.2332 1289.5162  1
 2516.6099 1289.9893  1
 3067.9580 1291.5475  3
 1069.2943 1291.7191  3
 2000.4769 1292.9833  2
 2155.9309 1293.3368  2
 2034.4496 1293.8456  2
  948.5936 1294.0155  2
 2674.6006 1294.4829  1
 1293.5867 1295.2317  2
 1272.1349 1296.5073  1
 1063.4185 1297.8440  2
 2592.0920 1299.1415  1
 1910.3008 1304.0535  2
 3208.9839 1305.2075  3
 2430.4993 1305.3765  1
 2390.6311 1308.6494  1
 2482.7751 1309.0652  1
 2553.7566 1311.1068  1
 1409.0906 1312.8921  3
  873.7424 1313.9374  2
 1095.1534 1314.0405  2
 2449.2783 1318.5989  1
 3138.4802 1321.0333  3
 1114.9613 1321.5507  3
  909.4122 1322.1481  2
 1307.4363 1322.2538  3
 1508.3429 1323.8843  3
 2008.0394 1326.5815  2
 2415.4878 1327.4204  2
 1844.8699 1328.0321  2
 1091.0895 1329.6821  3
 3078.9934 1332.2609  2
 2131.3721 1333.3617  2
 1085.1818 1333.3806  2
 1436.8516 1333.8103  3
 1933.0961 1334.4846  2
 1875.9557 1336.1290  2
 1187.1078 1337.5315  2
 1100.7538 1337.8212  1
 2476.3545 1338.6539  1
 2049.4705 1338.6561  2
 1900.2638 1338.8933  2
  296.6671 1342.3992  3
 1038.7471 1345.1201  2
 1960.9127 1345.4705  2
 2410.5701 1345.4929  1
 1347.7690 1346.4745  3
 2061.0830 1347.1311  2
 2453.0232 1347.2769  1
 1136.4275 1347.3905  3
 1511.3685 1349.1034  3
 1301.6971 1351.7485  3
 3275.5259 1353.9307  3
 2087.5662 1358.6433  2
 1095.6842 1358.7230  3
 2119.2771 1358.9882  2
 1387.3295 1364.1506  3
  291.3821 1364.8475  3
 3129.7812 1365.3595  3
  686.7408 1366.4010  2
 2454.0225 1369.2192  1
 2058.4351 1369.6060  2
 2402.7612 1370.1882  1
  649.7790 1371.0251  2
  453.8625 1371.4780  3
 1048.6874 1374.4714  2
 2349.9985 1375.0875  1
 1479.2056 1375.9744  2
 3258.2605 1378.1310  3
 1055.6855 1381.5389  2
 1169.4321 1383.0087  2
 1402.0537 1386.4452  3
 1939.1360 1388.5398  2
  573.7394 1389.0737  3
  681.4543 1391.8113  2
  348.7430 1392.2053  3
  387.5116 1393.7633  3
 2491.8799 1394.9624  1
 1263.0187 1395.9556  3
  220.2247 1399.8070  3
 3109.1096 1400.8185  3
 2523.8562 1401.3251  1
 2394.8242 1404.2401  1
 2326.1331 1407.3640  1
 1347.4393 1407.6665  3
 3099.0095 1407.6716  3
 2370.9590 1410.1093  1
  609.5016 1410.5210  2
 1295.0692 1411.3608  3
  528.0331 1413.0304  3
 3137.3821 1415.3561  2
 2025.7375 1415.6896  2
  516.2051 1415.9763  3
  481.5904 1417.2441  3
 2484.4326 1418.7640  1
 1438.8337 1420.6429  3
 2423.2632 1421.7926  1
 2532.2241 1423.1921  1
 2354.1621 1431.2234  1
  574.2371 1432.1232  2
  511.8232 1437.0222  2
  495.3867 1439.1592  3
 1508.4619 1441.1309  3
 1278.2598 1442.6027  3
  978.7703 1442.6362  2
 2049.0439 1445.5356  2
 1512.1624 1448.1824  2
  320.0818 1449.1669  3
 3120.4146 1450.0922  2
  529.4821 1450.1681  3
 1291.0815 1452.3755  3
  586.5743 1452.9095  2
 2546.8435 1455.2258  1
 1153.1324 1456.1272  2
  968.6090 1457.4486  2
  661.3036 1458.3352  2
 1292.5156 1458.8771  3
  241.2646 1462.9387  3
 1159.9514 1462.9584  2
 1254.0002 1463.5695  3
 1071.1989 1464.8899  2
  288.4735 1464.9838  3
  472.5181 1465.3773  3
  397.8720 1467.2910  3
  411.0437 1468.0938  3
 1252.9935 1470.5411  2
 3206.1477 1472.5902  3
 1105.4432 1472.6724  3
  365.1761 1473.8081  3
  534.3633 1477.3964  2
  365.9376 1479.3871  3
 1254.1091 1480.4810  3
  254.6505 1482.9636  3
 2518.0117 1484.1056  1
  412.9822 1486.9175  3
  344.7958 1490.6056  3
 3221.0869 1492.2952  3
  717.0146 1492.7368  2
  356.1250 1494.4078  3
  396.9012 1495.0095  3
 1149.5156 1495.5181  2
  514.2150 1502.6230  3
 1419.3071 1504.1714  3
